"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","activity_type","activity_description","activity_datetime","officer_rowid","attachment_url"
"49093000000167166","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157286","Crime Scene Visit","Inventore laboriosam aspernatur aut totam incidunt odio unde qui sequi nobis exercitationem.","2025-06-14 16:42:12","49093000000157195","https://crimesight.ai/activity/623253"
"49093000000167167","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157286","Crime Scene Visit","Minus adipisci architecto alias minima atque aut quod praesentium dicta praesentium tenetur libero unde id.","2025-05-25 21:41:26","49093000000157163","https://crimesight.ai/activity/935939"
"49093000000167168","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157287","Search Operation","Mollitia reiciendis accusamus vel tempora eaque deleniti quidem ipsa pariatur esse.","2025-06-24 02:50:02","49093000000157191","https://crimesight.ai/activity/919469"
"49093000000167169","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157287","Case Review","Vitae ab mollitia corrupti dolorem voluptatibus incidunt minima minus assumenda laboriosam dolores nostrum architecto.","2026-05-27 12:43:29","49093000000157060","https://crimesight.ai/activity/146543"
"49093000000167170","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157287","Crime Scene Visit","Sint recusandae accusamus expedita corrupti sit sapiente perferendis amet.","2025-03-10 18:31:41","49093000000157197","https://crimesight.ai/activity/966774"
"49093000000167171","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157287","Search Operation","Animi eligendi consequatur iure animi iure cumque autem consequuntur repellendus et laudantium iste.","2024-10-13 16:40:30","49093000000157059","https://crimesight.ai/activity/535286"
"49093000000167172","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157287","Witness Examination","Similique tenetur voluptate blanditiis doloremque asperiores voluptatum itaque a aperiam necessitatibus quos aliquam doloribus.","2024-07-29 09:51:55","49093000000157200","https://crimesight.ai/activity/759084"
"49093000000167173","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157288","Case Review","Ipsam illo asperiores dolor officiis at accusamus commodi animi iusto ipsam.","2025-07-09 14:13:44","49093000000157186","https://crimesight.ai/activity/423405"
"49093000000167174","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157288","Search Operation","Labore inventore saepe iure laudantium animi corporis eius aspernatur molestias ullam culpa deleniti voluptatem nihil.","2026-02-08 05:30:03","49093000000157144","https://crimesight.ai/activity/729442"
"49093000000167175","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157288","Document Verification","Rem nostrum reiciendis reprehenderit sunt suscipit mollitia amet aut modi quasi.","2026-05-11 04:51:58","49093000000157146","https://crimesight.ai/activity/547079"
"49093000000167176","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157288","Case Review","Tempore deserunt deleniti veniam ratione eveniet atque consectetur aliquid doloribus nihil.","2026-02-26 03:31:30","49093000000157152","https://crimesight.ai/activity/883957"
"49093000000167177","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157289","Search Operation","Atque placeat officia voluptatibus ullam autem illum vel ex voluptate possimus corporis asperiores quia ipsam.","2026-01-30 17:51:38","49093000000157150","https://crimesight.ai/activity/598946"
"49093000000167178","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157289","Forensic Examination","Quas illum inventore eligendi quibusdam dolorem animi aspernatur quis ipsum libero minus facilis eum hic neque.","2024-07-14 02:46:45","49093000000157188","https://crimesight.ai/activity/200621"
"49093000000167179","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157289","Case Review","Laboriosam tempore deleniti itaque similique accusamus doloremque odio placeat architecto pariatur pariatur inventore odio voluptatibus minima.","2025-11-12 16:31:40","49093000000157210","https://crimesight.ai/activity/240544"
"49093000000167180","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157289","Document Verification","Voluptatum vero alias blanditiis itaque doloremque asperiores suscipit dicta numquam animi debitis voluptatem sequi.","2025-07-22 03:20:44","49093000000157114","https://crimesight.ai/activity/739013"
"49093000000167181","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157290","Forensic Examination","Beatae nihil in eos ut error deleniti porro illo.","2026-06-14 21:00:39","49093000000157067","https://crimesight.ai/activity/408761"
"49093000000167182","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157290","Forensic Examination","Ducimus dolor perferendis distinctio alias quis voluptates consequuntur quo praesentium nam iusto earum at.","2024-12-02 05:28:53","49093000000157056","https://crimesight.ai/activity/164815"
"49093000000167183","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157290","Crime Scene Visit","Exercitationem corrupti rem dicta et fuga iure expedita id.","2026-03-25 11:25:47","49093000000157063","https://crimesight.ai/activity/291883"
"49093000000167184","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157290","Crime Scene Visit","Quas temporibus qui laboriosam nam architecto aperiam voluptates possimus.","2024-08-27 15:15:28","49093000000157034","https://crimesight.ai/activity/913345"
"49093000000167185","49093000000013007","2026-06-28 13:44:59:264","2026-06-28 13:44:59:264","49093000000157290","Witness Examination","Atque reiciendis praesentium ducimus reiciendis consectetur perferendis itaque dolorum inventore ipsa sit nemo asperiores.","2025-03-20 19:17:16","49093000000157109","https://crimesight.ai/activity/327150"
"49093000000167186","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157291","Crime Scene Visit","Quis est dolor esse aliquid delectus nisi aliquid tempore quasi veniam unde.","2026-06-14 21:21:36","49093000000157170","https://crimesight.ai/activity/726550"
"49093000000167187","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157291","Case Review","Ipsam veritatis atque exercitationem nulla optio sapiente.","2025-03-05 14:12:21","49093000000157069","https://crimesight.ai/activity/753541"
"49093000000167188","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157291","CCTV Analysis","Corporis natus rem tempora repellat beatae doloremque fugit error minus odio odit saepe impedit maiores commodi.","2025-02-25 03:36:14","49093000000157206","https://crimesight.ai/activity/201978"
"49093000000167189","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157291","Search Operation","Nihil ab cum reprehenderit facere eveniet odit deleniti a aliquid odio nesciunt.","2025-12-30 19:36:52","49093000000157153","https://crimesight.ai/activity/533494"
"49093000000167190","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157292","Evidence Collection","Dolor dolores similique consectetur aut vero quisquam optio fugit facilis harum suscipit explicabo labore nam recusandae.","2024-12-31 15:29:38","49093000000157165","https://crimesight.ai/activity/247221"
"49093000000167191","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157292","Case Review","Vero magnam tempore porro debitis recusandae culpa fugit blanditiis.","2025-05-23 11:26:39","49093000000157197","https://crimesight.ai/activity/781493"
"49093000000167192","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157292","Victim Statement","Quo nihil eos quos quod rerum expedita tempora ab numquam architecto eius ea sunt voluptatibus enim.","2026-06-22 01:32:44","49093000000157033","https://crimesight.ai/activity/832637"
"49093000000167193","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157292","Crime Scene Visit","Placeat alias distinctio reprehenderit nostrum ipsa tempore eligendi alias cupiditate.","2025-06-28 04:13:04","49093000000157103","https://crimesight.ai/activity/814030"
"49093000000167194","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157293","Suspect Interrogation","Est dolore ratione sit repudiandae necessitatibus aliquam aspernatur temporibus doloribus.","2026-03-28 12:47:51","49093000000157051","https://crimesight.ai/activity/230026"
"49093000000167195","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157293","Case Review","Consectetur repellat nam ipsam exercitationem molestias possimus temporibus similique delectus explicabo nam aliquam quos dolorem sed.","2024-09-21 01:46:29","49093000000157033","https://crimesight.ai/activity/517762"
"49093000000167196","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157293","Search Operation","Assumenda id est soluta enim molestias non est totam atque ut libero tempore.","2025-05-12 07:11:33","49093000000157122","https://crimesight.ai/activity/398373"
"49093000000167197","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157294","Search Operation","Dignissimos veritatis voluptatum ipsum modi fugit dolorum.","2026-02-04 06:45:26","49093000000157113","https://crimesight.ai/activity/275837"
"49093000000167198","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157294","Suspect Interrogation","Architecto iusto corrupti distinctio iusto et numquam distinctio.","2025-01-15 16:13:43","49093000000157189","https://crimesight.ai/activity/818701"
"49093000000167199","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157294","Forensic Examination","Dolores quod numquam laborum eaque laudantium libero natus laboriosam aliquid eveniet quibusdam laborum incidunt ratione quae.","2025-02-12 17:11:57","49093000000157209","https://crimesight.ai/activity/454714"
"49093000000167200","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157295","Search Operation","Expedita iusto quo non enim reprehenderit deleniti eum cumque sed eligendi.","2024-11-01 02:36:23","49093000000157089","https://crimesight.ai/activity/497529"
"49093000000167201","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157295","Search Operation","Alias architecto pariatur iusto voluptates eos eveniet.","2026-03-29 12:18:58","49093000000157074","https://crimesight.ai/activity/878812"
"49093000000167202","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157295","Forensic Examination","Sunt aspernatur deserunt est a vero saepe nobis suscipit atque in fugit nesciunt deserunt consequatur.","2026-03-27 07:28:17","49093000000157107","https://crimesight.ai/activity/337696"
"49093000000167203","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157295","Document Verification","Eaque cum consequatur vitae incidunt ipsam placeat culpa id illo ab illum neque magnam.","2025-02-22 09:16:37","49093000000157202","https://crimesight.ai/activity/451652"
"49093000000167204","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157295","Search Operation","Autem voluptas dolorum corrupti et aspernatur doloremque occaecati aspernatur debitis enim tenetur est tempore.","2025-03-13 14:43:59","49093000000157078","https://crimesight.ai/activity/672613"
"49093000000167205","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157296","Case Review","Vero reprehenderit vel corrupti eos necessitatibus consectetur qui fugit magni sequi impedit.","2025-12-15 12:39:05","49093000000157093","https://crimesight.ai/activity/974114"
"49093000000167206","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157296","Suspect Interrogation","Eum earum debitis quidem error nobis molestias quam impedit perferendis consequuntur atque ipsam quasi aut quis.","2024-08-05 09:03:57","49093000000157178","https://crimesight.ai/activity/635914"
"49093000000167207","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157297","Search Operation","Dicta culpa beatae quod reiciendis commodi quae minus illo aliquam id ad deserunt deleniti tempore.","2025-01-24 14:15:57","49093000000157186","https://crimesight.ai/activity/875348"
"49093000000167208","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157297","Victim Statement","Quos provident enim ducimus incidunt ut voluptatum quia aperiam eius.","2025-10-03 08:52:30","49093000000157167","https://crimesight.ai/activity/633664"
"49093000000167209","49093000000013007","2026-06-28 13:44:59:265","2026-06-28 13:44:59:265","49093000000157297","CCTV Analysis","Reprehenderit nihil nam ipsa reprehenderit dolore quae enim reprehenderit fugiat modi nobis ipsum.","2026-04-21 01:19:52","49093000000157095","https://crimesight.ai/activity/671985"
