"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","property_name","property_type","estimated_value","recovered_status","description"
"49093000000170447","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157616","Gold Chain","Household Item","226819.23","false","Assumenda cupiditate consequatur facere fuga odio deserunt ipsam odit."
"49093000000170448","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157616","Cash","Household Item","379074.91","true","Nemo soluta rerum similique fuga occaecati sed quam."
"49093000000170449","49093000000013007","2026-06-28 13:51:29:592","2026-06-28 13:51:29:592","49093000000157619","Gold Chain","Cash","100084.19","false","Quae eos dolorum provident ea blanditiis."
"49093000000170450","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157619","Jewellery","Household Item","457606.86","true","Quod impedit cupiditate accusamus quod iure ad vero suscipit earum perferendis."
"49093000000170451","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157619","Documents","Electronics","178796.92","true","Aliquam facilis magni ipsum quam rerum esse illum deleniti necessitatibus."
"49093000000170452","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157620","Mobile Phone","Electronics","382640.53","false","Quaerat inventore itaque harum temporibus cum animi fugiat quas fugit architecto."
"49093000000170453","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157620","Gold Chain","Jewellery","74878.93","true","Eos debitis unde quisquam quidem porro accusantium debitis odio atque voluptatum nesciunt."
"49093000000170454","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157620","Cash","Vehicle","161151.13","false","Repellat facilis quas eaque molestiae reprehenderit nam rem ut assumenda adipisci culpa sequi."
"49093000000170455","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157621","Jewellery","Vehicle","445545.06","false","Quia asperiores non quas fugiat dolore nostrum."
"49093000000170456","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157622","Television","Jewellery","400876.6","true","Est illum maiores culpa temporibus nam optio accusamus."
"49093000000170457","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157622","Gold Chain","Vehicle","15027.43","false","Illum cum nisi officia debitis error enim ut earum dolores nobis."
"49093000000170458","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157622","Jewellery","Documents","391576.34","false","A ducimus natus provident sapiente magnam delectus perferendis."
"49093000000170459","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157623","Watch","Jewellery","287317.56","false","Aperiam explicabo dolorum dolore quibusdam omnis excepturi quibusdam."
"49093000000170460","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157623","Motorcycle","Jewellery","104058.03","false","Architecto ex quaerat molestias voluptatum magnam accusamus."
"49093000000170461","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157623","Mobile Phone","Cash","236929.69","true","Reiciendis repudiandae quibusdam reprehenderit odit qui commodi illum perspiciatis recusandae sapiente in."
"49093000000170462","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157625","Laptop","Household Item","420172.07","true","Deleniti blanditiis maxime cum perferendis ex tempora ratione tempora illo tenetur cumque quos."
"49093000000170463","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157625","Gold Chain","Cash","414151.99","false","Officiis consequatur voluptatibus officia cumque asperiores optio vero."
"49093000000170464","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157627","Laptop","Cash","442960.2","true","Error quos ullam laudantium repudiandae magnam architecto aspernatur veritatis fuga."
"49093000000170465","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157627","Gold Chain","Household Item","10206.24","false","Quae repudiandae possimus animi hic minima ab rerum delectus debitis."
"49093000000170466","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157627","Motorcycle","Cash","118406.77","true","Vero mollitia dignissimos molestiae fugit dolorum autem quidem."
"49093000000170467","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157628","Mobile Phone","Electronics","413825.4","true","Quod ut deserunt eveniet pariatur commodi quidem blanditiis possimus ipsa vitae eaque voluptates."
"49093000000170468","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157628","Mobile Phone","Household Item","230243.89","false","Excepturi maiores voluptates sed praesentium voluptates aperiam dicta laborum harum maiores."
"49093000000170469","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157628","Documents","Documents","393388.2","true","Eum laboriosam excepturi quae explicabo iure consequatur voluptas iusto quidem eos."
"49093000000170470","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157629","Documents","Cash","94314.36","false","Porro repellat similique numquam cupiditate delectus tempora repellendus eaque laborum."
"49093000000170471","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157629","Television","Electronics","269035.18","true","Labore veniam ipsa molestiae recusandae exercitationem repudiandae ea debitis."
"49093000000170472","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157629","Car","Jewellery","113570.04","false","Asperiores ad optio animi fugit sint labore."
"49093000000170473","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157630","Laptop","Electronics","344634.19","false","Quos recusandae eos expedita in voluptas sunt neque sit accusamus ipsam assumenda beatae."
"49093000000170474","49093000000013007","2026-06-28 13:51:29:593","2026-06-28 13:51:29:593","49093000000157630","Gold Chain","Jewellery","19715.65","false","Expedita modi consectetur enim nam dolorum excepturi cum iure consequatur quae neque."
"49093000000170475","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157631","Car","Electronics","380978.44","true","Vitae et vero minima maxime esse odit."
"49093000000170476","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157631","Mobile Phone","Vehicle","128887.06","false","Ex ratione quisquam voluptas consequatur labore aliquid corporis ullam quisquam dicta."
"49093000000170477","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157632","Gold Chain","Documents","148653.09","true","Quo sed expedita harum deleniti nobis amet cumque asperiores excepturi eaque laboriosam."
"49093000000170478","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157632","Jewellery","Jewellery","10724.57","false","Possimus enim quasi itaque suscipit aperiam."
"49093000000170479","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157632","Car","Vehicle","7221.56","true","Eos sapiente fuga dignissimos tenetur iure."
"49093000000170480","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157633","Motorcycle","Electronics","79390.6","true","Eius accusantium earum nulla quis perferendis mollitia optio saepe ut iusto laudantium."
"49093000000170481","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157634","Cash","Jewellery","435248.43","true","Fuga rem eveniet fugiat vitae natus explicabo voluptates laborum assumenda."
"49093000000170482","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157635","Gold Chain","Vehicle","344641.91","true","Dicta beatae sit libero atque debitis ex necessitatibus eos occaecati amet aliquid ullam."
"49093000000170483","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157635","Mobile Phone","Jewellery","300601.0","true","Itaque ratione vitae hic quidem aliquam odit consectetur repudiandae excepturi eveniet."
"49093000000170484","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157635","Laptop","Documents","103109.44","false","Tempore voluptatum voluptas ut unde quidem voluptatem."
"49093000000170485","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157636","Gold Chain","Documents","480303.27","false","Nemo soluta similique aliquid magni eum quasi atque sapiente."
"49093000000170486","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157637","Gold Chain","Documents","232879.55","true","Repellat laboriosam quos ea ad saepe id voluptate odio cumque."
"49093000000170487","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157637","Documents","Documents","444760.79","true","Soluta reprehenderit deserunt voluptatem deleniti id dolore dolore nesciunt."
"49093000000170488","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157637","Jewellery","Documents","460040.36","true","Vero voluptate tempore illum laborum error commodi."
"49093000000170489","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157638","Television","Vehicle","417163.42","false","Magni quisquam ipsum quibusdam dicta dolorum ipsam ut alias aperiam."
"49093000000170490","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157638","Television","Household Item","303700.5","true","Dicta cumque nihil necessitatibus quam sit reprehenderit ipsum officia corrupti sequi."
"49093000000170491","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157638","Gold Chain","Cash","43492.14","true","Modi minima totam laboriosam vero possimus quisquam distinctio."
"49093000000170492","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157640","Laptop","Household Item","375252.48","false","Asperiores nesciunt quaerat error sed dolore incidunt."
"49093000000170493","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157640","Gold Chain","Electronics","65711.24","true","Dolor excepturi quaerat commodi unde corrupti sint fuga animi cupiditate neque molestias accusantium."
"49093000000170494","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157640","Gold Chain","Vehicle","298188.22","true","Commodi non rem doloremque ratione nisi in odio laudantium vero doloribus earum veniam."
"49093000000170495","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157642","Car","Cash","253849.24","false","Fugiat ex autem ducimus animi necessitatibus."
"49093000000170496","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157642","Car","Household Item","421040.54","false","Rem cumque numquam eius cumque temporibus corrupti hic repellat iusto possimus cum aliquam."
"49093000000170497","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157643","Gold Chain","Vehicle","493307.21","true","Porro provident quidem porro maxime distinctio eaque facere corrupti consequatur unde totam quae beatae."
"49093000000170498","49093000000013007","2026-06-28 13:51:29:594","2026-06-28 13:51:29:594","49093000000157643","Television","Jewellery","389590.36","true","Optio fugiat nemo in quas fuga minima libero amet."
"49093000000170499","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157644","Jewellery","Documents","287168.0","true","Iusto aliquam ab nobis porro consequatur quos nihil dolor dolore dicta facere."
"49093000000170500","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157645","Motorcycle","Cash","264217.3","false","Reprehenderit perspiciatis modi sint quam laudantium praesentium earum."
"49093000000170501","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157645","Gold Chain","Jewellery","417690.25","true","Autem fugit tenetur ipsum facilis architecto."
"49093000000170502","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157647","Documents","Cash","419690.47","false","Architecto beatae maiores sequi doloribus alias."
"49093000000170503","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157647","Laptop","Documents","96250.83","true","Dolore veniam veritatis quos recusandae perferendis modi minima."
"49093000000170504","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157647","Jewellery","Household Item","132038.2","true","Voluptatibus asperiores nisi quam laudantium aliquid dolor ad magni harum."
"49093000000170505","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157648","Motorcycle","Jewellery","345064.51","false","Deleniti quas soluta ad iusto molestias quas alias nesciunt."
"49093000000170506","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157648","Cash","Cash","454135.39","true","Maxime maxime maxime numquam dicta voluptatem assumenda saepe tempora illum saepe odit fugit."
"49093000000170507","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157648","Mobile Phone","Household Item","342896.74","true","Libero recusandae odit ab itaque ratione non magnam expedita magni facilis vel."
"49093000000170508","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157649","Jewellery","Cash","463145.58","false","Optio porro omnis veritatis eveniet architecto corporis."
"49093000000170509","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157650","Watch","Jewellery","70729.1","false","Rem molestias impedit eius consequuntur eveniet enim error odit voluptatum atque tempora doloremque."
"49093000000170510","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157651","Car","Jewellery","98807.27","false","Quia sed quia facere a cum assumenda exercitationem placeat deleniti odit tenetur ut unde."
"49093000000170511","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157651","Television","Household Item","393897.6","true","Officia explicabo nihil error temporibus neque velit natus nam."
"49093000000170512","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157652","Laptop","Household Item","321923.32","true","Reprehenderit voluptatum neque harum atque sint incidunt ex."
"49093000000170513","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157652","Watch","Cash","474156.31","true","Aliquam temporibus quae doloribus inventore modi officiis dolorum minima harum occaecati sunt suscipit."
"49093000000170514","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157653","Television","Cash","399442.49","true","Quis porro repudiandae necessitatibus fuga consequuntur incidunt esse."
"49093000000170515","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157653","Laptop","Vehicle","246606.59","false","Consectetur minima magni sequi odit eveniet occaecati tempora quam cumque."
"49093000000170516","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157656","Laptop","Documents","491111.38","true","Possimus deleniti hic repudiandae ullam harum accusantium."
"49093000000170517","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157656","Cash","Electronics","17940.3","false","Modi in aliquam velit officiis sed eligendi asperiores accusamus quae sunt hic."
"49093000000170518","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157657","Jewellery","Electronics","132888.15","false","Placeat reprehenderit culpa repellat enim laboriosam quo quasi commodi."
"49093000000170519","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157657","Car","Jewellery","297358.09","false","Asperiores minima at tenetur eum dignissimos nulla voluptate esse ipsa nostrum."
"49093000000170520","49093000000013007","2026-06-28 13:51:29:595","2026-06-28 13:51:29:595","49093000000157659","Documents","Cash","19517.84","false","Corporis tempora ut aliquam facere dolore dignissimos omnis nostrum necessitatibus."
"49093000000170521","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157659","Mobile Phone","Documents","49302.82","false","Nemo facere dicta enim atque quod nostrum dolores perferendis autem explicabo."
"49093000000170522","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157659","Motorcycle","Electronics","336370.4","false","Laborum qui possimus sunt neque amet earum eum delectus consequatur."
"49093000000170523","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157660","Car","Cash","119632.17","true","Adipisci saepe eum aut nisi quasi quae consequuntur accusamus labore enim quos blanditiis."
"49093000000170524","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157661","Gold Chain","Electronics","271592.54","false","Eligendi doloribus non totam excepturi accusamus."
"49093000000170525","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157663","Laptop","Cash","175338.03","false","Tempore cumque deserunt sequi officia omnis nostrum."
"49093000000170526","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157663","Watch","Household Item","265076.13","false","Ratione quis atque dolor odit non rerum quia iste atque facere nesciunt."
"49093000000170527","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157663","Motorcycle","Household Item","131310.77","true","Quidem perspiciatis expedita et vitae laborum cumque ab repellendus sint accusantium nam beatae asperiores."
"49093000000170528","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157664","Jewellery","Household Item","59650.29","true","Eum sit quos exercitationem hic eligendi voluptatem deleniti sapiente eaque."
"49093000000170529","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157664","Watch","Household Item","278273.72","true","Necessitatibus eveniet amet recusandae voluptates eveniet."
"49093000000170530","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157664","Mobile Phone","Vehicle","65840.43","false","Harum suscipit quaerat fugit autem consequatur dicta provident."
"49093000000170531","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157665","Mobile Phone","Jewellery","354641.86","false","Vero ipsam voluptatum explicabo inventore dolorem ullam."
"49093000000170532","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157665","Documents","Vehicle","319657.94","false","Dicta unde ullam cum possimus architecto quisquam a quibusdam dolorum quas."
"49093000000170533","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157666","Mobile Phone","Cash","364213.82","true","Aliquam hic minima incidunt voluptatem veritatis iusto facere quibusdam quibusdam sint dolorum ipsam."
"49093000000170534","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157666","Documents","Cash","136671.57","true","Provident perferendis commodi quia soluta repudiandae itaque cupiditate eligendi."
"49093000000170535","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157667","Documents","Documents","421101.67","false","Dolore reprehenderit facilis atque laborum nulla reprehenderit delectus porro hic fugiat quos."
"49093000000170536","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157667","Watch","Vehicle","398150.77","true","Doloremque quae voluptas reprehenderit quas ducimus sequi."
"49093000000170537","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157668","Car","Documents","119232.77","false","Adipisci omnis harum a ea ratione enim officiis ea eos illum asperiores assumenda."
"49093000000170538","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157669","Watch","Household Item","100569.09","true","A quisquam corrupti recusandae a deserunt fugit temporibus praesentium culpa praesentium excepturi occaecati."
"49093000000170539","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157669","Mobile Phone","Jewellery","274235.4","true","Molestiae tenetur saepe eos repellat esse."
"49093000000170540","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157670","Documents","Cash","435759.64","true","Nulla ipsa fugit autem temporibus repudiandae quidem iste repudiandae explicabo suscipit consequatur."
"49093000000170541","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157670","Cash","Cash","31029.4","true","Repellendus repudiandae occaecati aliquid quisquam ratione eaque itaque iure similique quas laudantium."
"49093000000170542","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157670","Documents","Cash","39480.18","false","Suscipit ullam autem quidem repudiandae placeat quis pariatur et perspiciatis pariatur consectetur."
"49093000000170543","49093000000013007","2026-06-28 13:51:29:596","2026-06-28 13:51:29:596","49093000000157671","Gold Chain","Household Item","18454.31","true","Hic officiis eaque corporis possimus doloribus adipisci laborum odio."
"49093000000170544","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157671","Motorcycle","Cash","489576.23","true","Eos magni veritatis esse incidunt accusamus."
"49093000000170545","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157671","Cash","Vehicle","321090.63","true","Nam nemo nulla explicabo rerum ipsam hic repudiandae occaecati est laboriosam provident."
"49093000000170546","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157673","Mobile Phone","Vehicle","19802.96","false","Hic numquam laudantium doloremque accusantium id impedit rerum consequuntur sit."
"49093000000170547","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157673","Motorcycle","Cash","450820.54","false","Delectus dolorem animi tempora maiores blanditiis."
"49093000000170548","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157673","Watch","Vehicle","153667.35","false","Quibusdam temporibus atque expedita qui aliquam reiciendis maxime voluptatibus odit iusto officiis repellat."
"49093000000170549","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157674","Jewellery","Documents","166658.46","false","Excepturi ad eos consectetur veniam ipsum."
"49093000000170550","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157675","Jewellery","Documents","253107.67","true","Veniam cumque suscipit deleniti aspernatur minus natus perferendis cumque asperiores."
"49093000000170551","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157676","Documents","Jewellery","20907.02","false","Esse enim cum labore quos occaecati rem recusandae facere nulla."
"49093000000170552","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157676","Jewellery","Documents","377978.18","true","Cupiditate itaque quas iure sit tempore corrupti itaque harum dolor."
"49093000000170553","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157676","Gold Chain","Jewellery","220021.0","true","Ipsa rerum illum repudiandae eligendi voluptatem temporibus maxime porro nobis consequatur."
"49093000000170554","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157677","Television","Jewellery","469644.16","true","Assumenda labore inventore tempora ipsa sequi beatae id sunt."
"49093000000170555","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157678","Documents","Jewellery","312092.19","false","Eligendi ipsum tenetur cum rerum amet."
"49093000000170556","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157678","Jewellery","Vehicle","451043.05","true","Incidunt consequuntur debitis labore incidunt placeat ipsam est."
"49093000000170557","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157679","Mobile Phone","Cash","87709.1","true","Doloremque nihil fuga esse veritatis consequatur excepturi eius voluptas veritatis at."
"49093000000170558","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157681","Documents","Documents","227915.58","true","Repudiandae commodi consequatur magnam deserunt id quibusdam in voluptatem ipsum illum dolore voluptates aut."
"49093000000170559","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157681","Mobile Phone","Cash","129668.35","false","Ducimus recusandae sapiente nemo blanditiis corporis ducimus fugit."
"49093000000170560","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157681","Laptop","Documents","207454.31","true","Veniam soluta enim quae sed quis necessitatibus voluptas blanditiis suscipit quisquam tempora culpa."
"49093000000170561","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157682","Documents","Vehicle","203137.21","true","Nulla assumenda voluptatibus veniam nisi quis rem."
"49093000000170562","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157682","Gold Chain","Vehicle","3020.91","false","Numquam cumque repudiandae et labore reprehenderit ut."
"49093000000170563","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157683","Mobile Phone","Jewellery","115312.05","true","Non a doloremque ipsum nobis atque repellendus optio maiores quo aliquid impedit."
"49093000000170564","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157684","Gold Chain","Documents","434072.69","false","Molestiae tenetur aut voluptatum esse natus doloribus ab."
"49093000000170565","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157684","Television","Jewellery","376192.89","true","Quam ex neque nihil saepe animi dignissimos."
"49093000000170566","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157686","Mobile Phone","Cash","213783.7","true","Odit error nisi saepe sint dolore deserunt quam perferendis mollitia fuga."
"49093000000170567","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157686","Cash","Vehicle","458879.42","true","Numquam in ducimus eveniet asperiores sint voluptatibus eveniet odit blanditiis."
"49093000000170568","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157686","Television","Jewellery","320592.07","false","Ipsum asperiores debitis facilis eos tempora ratione rem aliquam."
"49093000000170569","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157687","Cash","Cash","91836.37","true","Maiores reprehenderit et accusamus quidem aspernatur consequatur cumque optio quam quisquam nulla."
"49093000000170570","49093000000013007","2026-06-28 13:51:29:597","2026-06-28 13:51:29:597","49093000000157687","Television","Electronics","462452.17","true","Quod earum quod iste distinctio dolores natus laboriosam."
"49093000000170571","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157687","Laptop","Documents","254374.95","true","Officia nostrum hic nobis deserunt nesciunt."
"49093000000170572","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157688","Motorcycle","Documents","228850.94","false","Id fugiat rem atque aliquam numquam."
"49093000000170573","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157689","Mobile Phone","Jewellery","132431.95","false","Rerum eligendi atque cupiditate odit minima minus amet dolorum sapiente."
"49093000000170574","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157692","Cash","Vehicle","351576.86","false","Soluta explicabo inventore voluptas cum suscipit provident minima sequi dolor optio voluptatum voluptatem."
"49093000000170575","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157694","Mobile Phone","Vehicle","33646.59","false","Ducimus quis corrupti perspiciatis accusamus esse iste nulla quibusdam voluptates."
"49093000000170576","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157695","Television","Jewellery","203913.58","false","Iste pariatur incidunt delectus recusandae voluptatum temporibus quia eveniet cupiditate eligendi distinctio."
"49093000000170577","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157695","Watch","Cash","149643.99","false","Sunt facere officiis beatae maxime quidem animi commodi illo dolore aliquid."
"49093000000170578","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157695","Documents","Household Item","494624.72","false","Mollitia ipsam numquam ex incidunt reiciendis facere sequi neque voluptatum harum delectus."
"49093000000170579","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157696","Television","Vehicle","142343.42","true","Cupiditate minus explicabo at nam alias."
"49093000000170580","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157696","Mobile Phone","Household Item","294916.4","true","Ex magni officiis beatae nam facilis id quasi nisi ullam."
"49093000000170581","49093000000013007","2026-06-28 13:51:29:598","2026-06-28 13:51:29:598","49093000000157696","Jewellery","Cash","495051.71","false","Error perspiciatis architecto adipisci fugiat voluptates dolor expedita exercitationem provident atque magni laudantium."
