"ROWID","CREATORID","CREATEDTIME","MODIFIEDTIME","case_rowid","evidence_type_rowid","evidence_name","description","file_url","collected_by_rowid","collection_datetime","chain_of_custody","forensic_status"
"49093000000157855","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157295","49093000000164379","Laptop","Eligendi distinctio voluptatem suscipit magni illo officiis quidem numquam quibusdam.","https://crimesight.ai/evidence/149828","49093000000157068","2025-12-04 01:58:52","Collected","Not Matched"
"49093000000157856","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157296","49093000000164372","Crime Scene Photograph","In veritatis veritatis quam quo natus officia minus quae.","https://crimesight.ai/evidence/377504","49093000000157192","2024-07-28 05:43:24","Transferred to FSL","Pending"
"49093000000157857","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157296","49093000000164372","Document","Rem corporis tenetur autem repellendus repellendus neque iusto fugiat.","https://crimesight.ai/evidence/554228","49093000000157199","2025-01-04 22:42:51","Collected","Pending"
"49093000000157858","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157297","49093000000164379","Crime Scene Photograph","Dolorem sequi doloribus tenetur fugiat exercitationem temporibus perspiciatis natus ut.","https://crimesight.ai/evidence/148227","49093000000157033","2025-03-28 03:36:17","Transferred to FSL","Completed"
"49093000000157859","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157298","49093000000164372","CCTV Footage","Quo pariatur maxime sequi laboriosam a libero quibusdam earum quam tenetur necessitatibus tenetur.","https://crimesight.ai/evidence/604007","49093000000157197","2025-02-28 15:00:46","Transferred to FSL","Under Examination"
"49093000000157860","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157298","49093000000164374","Blood Sample","Aspernatur laborum repudiandae praesentium deleniti libero nemo totam dolor ut quam deserunt.","https://crimesight.ai/evidence/849965","49093000000157170","2025-05-13 11:40:35","Collected","Pending"
"49093000000157861","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157299","49093000000164378","Mobile Phone","Itaque blanditiis magni ut quasi ipsa modi dolore repudiandae accusantium.","https://crimesight.ai/evidence/452563","49093000000157184","2026-05-25 05:37:18","Collected","Under Examination"
"49093000000157862","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157299","49093000000164373","Vehicle","Officia neque sequi cum fugiat quae.","https://crimesight.ai/evidence/556643","49093000000157209","2025-10-03 09:28:44","Stored in Evidence Room","Pending"
"49093000000157863","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157299","49093000000164372","Knife","Ipsum aperiam laboriosam iure ratione aperiam consequatur.","https://crimesight.ai/evidence/805064","49093000000157097","2026-04-11 11:38:35","Stored in Evidence Room","Matched"
"49093000000157864","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157299","49093000000164378","Fingerprint Sample","Nihil quibusdam autem eaque veniam aspernatur sit excepturi eum unde qui.","https://crimesight.ai/evidence/923373","49093000000157057","2024-10-29 18:24:41","Collected","Pending"
"49093000000157865","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157300","49093000000164377","Laptop","Velit doloribus provident quos culpa eius blanditiis in corporis vitae.","https://crimesight.ai/evidence/153278","49093000000157166","2025-03-08 03:59:11","Transferred to FSL","Pending"
"49093000000157866","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157301","49093000000164377","Vehicle","At natus tenetur quisquam odio aperiam quod.","https://crimesight.ai/evidence/408620","49093000000157082","2024-10-12 10:50:37","Collected","Under Examination"
"49093000000157867","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157301","49093000000164373","Mobile Phone","Ullam cum laboriosam amet eligendi minima officiis hic nulla magni.","https://crimesight.ai/evidence/232997","49093000000157108","2025-07-04 12:43:58","Presented in Court","Matched"
"49093000000157868","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157301","49093000000164377","Vehicle","Reiciendis beatae natus aliquam accusantium molestias itaque.","https://crimesight.ai/evidence/577458","49093000000157201","2026-04-14 06:40:36","Transferred to FSL","Not Matched"
"49093000000157869","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157301","49093000000164377","Document","Eos dolorum earum nam in temporibus nemo adipisci mollitia itaque ea libero.","https://crimesight.ai/evidence/395782","49093000000157067","2024-08-09 09:07:59","Collected","Under Examination"
"49093000000157870","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157302","49093000000164374","Knife","Placeat iure dignissimos minus esse earum quia hic.","https://crimesight.ai/evidence/119438","49093000000157092","2025-02-03 05:35:18","Transferred to FSL","Under Examination"
"49093000000157871","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157302","49093000000164380","Laptop","Suscipit consequuntur porro corporis doloribus dicta.","https://crimesight.ai/evidence/627752","49093000000157110","2025-04-06 08:39:29","Presented in Court","Under Examination"
"49093000000157872","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157303","49093000000164378","Crime Scene Photograph","Magni dicta magnam repellat veniam voluptates.","https://crimesight.ai/evidence/326725","49093000000157126","2026-02-22 03:03:33","Presented in Court","Pending"
"49093000000157873","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157303","49093000000164378","CCTV Footage","Placeat totam vel veniam commodi explicabo nam fugiat ipsam quis eos aliquam illo.","https://crimesight.ai/evidence/119668","49093000000157073","2024-10-10 09:03:03","Presented in Court","Under Examination"
"49093000000157874","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157303","49093000000164377","DNA Sample","Tenetur suscipit quis veniam perspiciatis veniam itaque accusantium commodi nostrum autem excepturi corrupti.","https://crimesight.ai/evidence/527058","49093000000157087","2026-05-02 14:28:40","Stored in Evidence Room","Matched"
"49093000000157875","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157304","49093000000164372","Vehicle","Ullam minima praesentium quidem mollitia omnis odio corrupti quam cumque doloremque dolore ipsum.","https://crimesight.ai/evidence/617378","49093000000157035","2025-08-31 15:32:51","Presented in Court","Pending"
"49093000000157876","49093000000013007","2026-06-28 13:40:59:193","2026-06-28 13:40:59:193","49093000000157304","49093000000164377","Document","Eos quo sapiente voluptas provident ipsa quas adipisci.","https://crimesight.ai/evidence/247755","49093000000157169","2025-03-17 21:04:17","Stored in Evidence Room","Under Examination"
"49093000000157877","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157304","49093000000164379","CCTV Footage","Praesentium ad sequi quam rem eum.","https://crimesight.ai/evidence/382663","49093000000157189","2026-01-26 17:15:21","Stored in Evidence Room","Matched"
"49093000000157878","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157305","49093000000164374","Fingerprint Sample","Autem ipsam dolores voluptate porro quia sapiente nemo.","https://crimesight.ai/evidence/101086","49093000000157073","2025-10-17 16:53:01","Collected","Pending"
"49093000000157879","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157305","49093000000164376","Vehicle","Quibusdam perferendis pariatur quas nihil aperiam mollitia enim suscipit ex atque.","https://crimesight.ai/evidence/598123","49093000000157205","2025-07-06 17:43:08","Collected","Under Examination"
"49093000000157880","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157305","49093000000164376","Knife","A iusto odit inventore veritatis amet.","https://crimesight.ai/evidence/518759","49093000000157135","2025-01-07 07:23:32","Stored in Evidence Room","Completed"
"49093000000157881","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157305","49093000000164376","CCTV Footage","Numquam tempore sunt corporis ab harum animi cupiditate.","https://crimesight.ai/evidence/737090","49093000000157125","2025-03-29 17:11:32","Collected","Pending"
"49093000000157882","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157306","49093000000164375","Laptop","Soluta necessitatibus magni cum tempora quam similique.","https://crimesight.ai/evidence/725846","49093000000157165","2025-08-25 08:28:55","Stored in Evidence Room","Pending"
"49093000000157883","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157306","49093000000164373","Vehicle","Odio iusto itaque vel autem rerum.","https://crimesight.ai/evidence/541249","49093000000157080","2025-08-23 06:33:07","Presented in Court","Not Matched"
"49093000000157884","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157306","49093000000164373","Vehicle","Magnam debitis repudiandae dolore aperiam porro sed autem natus.","https://crimesight.ai/evidence/452191","49093000000157209","2026-01-30 06:20:38","Transferred to FSL","Completed"
"49093000000157885","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157306","49093000000164372","CCTV Footage","Eveniet quas neque dignissimos earum ipsum saepe ipsam minima pariatur inventore placeat voluptatum.","https://crimesight.ai/evidence/575024","49093000000157074","2024-12-25 06:11:29","Transferred to FSL","Completed"
"49093000000157886","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157307","49093000000164378","Vehicle","Incidunt accusamus sed odio quia fugiat.","https://crimesight.ai/evidence/791970","49093000000157209","2025-05-07 07:26:15","Presented in Court","Not Matched"
"49093000000157887","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157307","49093000000164371","Knife","Doloribus quos fuga sed accusantium unde sapiente natus quos eligendi itaque porro.","https://crimesight.ai/evidence/188800","49093000000157176","2026-03-13 17:10:57","Presented in Court","Not Matched"
"49093000000157888","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157307","49093000000164374","Laptop","Facilis tempore recusandae sint facilis mollitia assumenda quae.","https://crimesight.ai/evidence/921720","49093000000157116","2024-08-17 11:32:56","Presented in Court","Pending"
"49093000000157889","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157308","49093000000164374","DNA Sample","Ut praesentium omnis repellat culpa eius.","https://crimesight.ai/evidence/398336","49093000000157161","2026-06-12 15:30:19","Collected","Not Matched"
"49093000000157890","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157308","49093000000164379","Document","Eaque vero quae nemo earum fugiat vel incidunt nesciunt.","https://crimesight.ai/evidence/612252","49093000000157198","2024-12-26 11:49:13","Collected","Completed"
"49093000000157891","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157308","49093000000164374","DNA Sample","Ipsa non quam dicta officiis amet neque numquam inventore.","https://crimesight.ai/evidence/499885","49093000000157213","2025-07-03 19:48:47","Collected","Pending"
"49093000000157892","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157308","49093000000164374","Blood Sample","Architecto sint nulla nemo earum sint.","https://crimesight.ai/evidence/652356","49093000000157203","2026-02-03 21:27:03","Collected","Under Examination"
"49093000000157893","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157309","49093000000164378","Crime Scene Photograph","Enim qui impedit quisquam error adipisci.","https://crimesight.ai/evidence/307504","49093000000157054","2025-04-02 19:07:23","Stored in Evidence Room","Completed"
"49093000000157894","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157309","49093000000164375","Knife","Ex fugiat magni nam consequatur sapiente iure nostrum magni quam neque similique.","https://crimesight.ai/evidence/335447","49093000000157089","2025-12-06 09:18:32","Transferred to FSL","Completed"
"49093000000157895","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157309","49093000000164373","CCTV Footage","Eveniet officiis veniam ad repudiandae perspiciatis nostrum suscipit culpa veniam commodi dolore.","https://crimesight.ai/evidence/206814","49093000000157174","2026-04-03 07:25:11","Stored in Evidence Room","Pending"
"49093000000157896","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157310","49093000000164379","Mobile Phone","Quas rerum iste velit dolor nam corrupti fuga voluptas ut natus quidem esse ullam.","https://crimesight.ai/evidence/323447","49093000000157077","2024-10-29 07:09:06","Presented in Court","Matched"
"49093000000157897","49093000000013007","2026-06-28 13:40:59:194","2026-06-28 13:40:59:194","49093000000157311","49093000000164378","Fingerprint Sample","Ipsam omnis magnam repudiandae possimus pariatur accusamus assumenda.","https://crimesight.ai/evidence/849316","49093000000157187","2025-07-02 11:09:52","Stored in Evidence Room","Matched"
